Customer_ID,State,City,Zip Code,Customer_Gender,Senior_Customer,Has_Partner,Has_Dependents,Customer_Tenure_Months,Phone_Service,Multiple_Lines,Digital_Service,Security_Product,Backup_Product,Device_Protection,Customer_Support,Entertainment_Service,Media_Service,Account_Contract,Digital_Billing,Payment_Method,Monthly_Revenue,Lifetime_Revenue,Customer_Churn,Churn_Flag,Customer_Lifetime_Value,Tenure_Category,Revenue_Segment,Customer_Value_Segment
9650-VBUOG,California,Tranquillity,93668,Male,No,Yes,Yes,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.05,963.95,No,0,3772,Loyal Customer,Low Revenue,High Value
3487-EARAT,California,Wishon,93669,Female,No,Yes,No,70,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),74.1,5222.3,No,0,6325,Long-Term Customer,Medium Revenue,Premium Value
2672-TGEFF,California,Traver,93673,Female,No,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.8,3340.55,No,0,3746,Loyal Customer,Medium Revenue,High Value
4250-WAROZ,California,Fresno,93701,Male,Yes,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,93.25,5774.55,No,0,4353,Loyal Customer,Medium Revenue,High Value
8184-WMOFI,California,Fresno,93702,Male,No,Yes,No,62,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),71.4,4487.3,No,0,5327,Long-Term Customer,Medium Revenue,Premium Value
6092-QZVPP,California,Fresno,93704,Male,No,No,No,36,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),79.2,2854.95,No,0,4830,Established Customer,Medium Revenue,High Value
4625-LAMOB,California,Fresno,93705,Male,No,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.4,905.55,No,0,2404,Loyal Customer,Low Revenue,Standard Value
0392-BZIUW,California,Fresno,93710,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),105.0,7589.8,No,0,5678,Long-Term Customer,High Revenue,Premium Value
6549-NNDYT,California,Fresno,93720,Female,No,No,No,13,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30.85,394.1,No,0,2444,Established Customer,Low Revenue,Standard Value
0422-OHQHQ,California,Fresno,93722,Female,No,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.55,295.95,No,0,3009,Established Customer,Low Revenue,High Value
6916-HIJSE,California,Fresno,93725,Female,No,No,No,65,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.85,5459.2,No,0,5434,Long-Term Customer,Medium Revenue,Premium Value
2316-ESMLS,California,Fresno,93726,Female,No,Yes,No,12,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),33.15,444.75,No,0,3882,New Customer,Low Revenue,High Value
9778-OGKQZ,California,Fresno,93727,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),92.0,6782.15,No,0,5883,Long-Term Customer,Medium Revenue,Premium Value
7408-OFWXJ,California,Fresno,93728,Female,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.8,6510.45,No,0,5762,Long-Term Customer,Medium Revenue,Premium Value
6007-TCTST,California,Salinas,93901,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.8,8476.5,No,0,5841,Long-Term Customer,High Revenue,Premium Value
2252-NKNSI,California,Salinas,93905,Male,No,No,No,52,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,85.15,4461.85,No,0,4322,Loyal Customer,Medium Revenue,High Value
8713-IGZSO,California,Salinas,93906,Male,No,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.85,62.0,No,0,5983,New Customer,Low Revenue,Premium Value
7905-TVXTA,California,Salinas,93907,Female,No,No,No,5,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,64.35,352.65,No,0,4771,New Customer,Medium Revenue,High Value
7695-PKLCZ,California,Salinas,93908,Female,No,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.5,1424.9,No,0,4201,Long-Term Customer,Low Revenue,High Value
8374-UULRV,California,Carmel By The Sea,93921,Male,No,No,No,72,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.05,6309.65,No,0,5965,Long-Term Customer,Medium Revenue,Premium Value
3224-DFQNQ,California,Carmel Valley,93924,Female,No,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,89.0,5898.6,No,0,4488,Long-Term Customer,Medium Revenue,High Value
5275-PMFUT,California,Chualar,93925,Male,No,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),64.8,4719.75,No,0,4036,Long-Term Customer,Medium Revenue,High Value
4795-UXVCJ,California,Gonzales,93926,Male,No,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.8,457.3,No,0,5823,Established Customer,Low Revenue,Premium Value
9777-IQHWP,California,Greenfield,93927,Male,No,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),93.4,5822.3,No,0,6249,Long-Term Customer,Medium Revenue,Premium Value
0979-MOZQI,California,Monterey,93940,Male,No,Yes,No,62,No,No phone service,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),39.0,2337.45,No,0,4987,Long-Term Customer,Low Revenue,High Value
2732-ISEZX,California,Pacific Grove,93950,Female,No,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.5,104.3,No,0,5263,New Customer,Low Revenue,Premium Value
0323-XWWTN,California,San Lucas,93954,Male,No,No,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.4,121.25,No,0,4315,New Customer,Low Revenue,High Value
1937-OTUKY,California,Seaside,93955,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),98.2,7015.9,No,0,4332,Long-Term Customer,Medium Revenue,High Value
1573-LGXBA,California,Soledad,93960,Male,No,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),97.55,5598.0,No,0,5833,Loyal Customer,Medium Revenue,Premium Value
1764-VUUMT,California,Spreckels,93962,Male,No,No,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.95,1269.1,No,0,6382,Long-Term Customer,Low Revenue,Premium Value
4713-ZBURT,California,Brisbane,94005,Male,No,No,Yes,45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),99.7,4634.35,No,0,3333,Loyal Customer,Medium Revenue,High Value
3050-GBUSH,California,Burlingame,94010,Female,No,No,No,3,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),34.8,113.95,No,0,2496,New Customer,Low Revenue,Standard Value
7876-AEHIG,California,Daly City,94015,Female,No,No,No,51,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),60.15,3077.0,No,0,5404,Loyal Customer,Medium Revenue,Premium Value
7945-HLKEA,California,Half Moon Bay,94019,Female,No,No,No,60,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,64.75,4039.5,No,0,6408,Loyal Customer,Medium Revenue,Premium Value
9342-VNIMQ,California,La Honda,94020,Male,No,No,No,33,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.65,1665.2,No,0,5201,Established Customer,Medium Revenue,Premium Value
3523-BRGUW,California,Los Altos,94022,Male,Yes,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.3,504.2,No,0,2269,Established Customer,Low Revenue,Standard Value
3199-NPKCN,California,Menlo Park,94025,Female,No,Yes,No,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.25,7511.65,No,0,5649,Long-Term Customer,High Revenue,Premium Value
5170-PTRKA,California,Atherton,94027,Female,No,Yes,No,49,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),35.8,1782.0,No,0,4865,Loyal Customer,Low Revenue,High Value
4661-NJEUX,California,Portola Valley,94028,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.05,20.05,No,0,5368,New Customer,Low Revenue,Premium Value
2123-AGEEN,California,Millbrae,94030,Female,Yes,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,84.35,609.65,No,0,2107,New Customer,Medium Revenue,Standard Value
1258-YMZNM,California,Montara,94037,Female,Yes,No,No,27,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),110.5,2857.6,No,0,4997,Established Customer,High Revenue,High Value
0048-LUMLS,California,Moss Beach,94038,Male,No,Yes,Yes,37,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),91.2,3247.55,No,0,5263,Loyal Customer,Medium Revenue,Premium Value
5898-IGSLP,California,Mountain View,94041,Male,No,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,89.3,2823.0,No,0,2132,Established Customer,Medium Revenue,Standard Value
6259-WJQLC,California,Pacifica,94044,Male,Yes,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),81.1,2619.25,No,0,2143,Established Customer,Medium Revenue,Standard Value
7997-EASSD,California,Redwood City,94061,Female,No,Yes,No,63,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),81.2,4965.1,No,0,6063,Long-Term Customer,Medium Revenue,Premium Value
0730-KOAVE,California,Redwood City,94062,Male,No,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.3,2679.7,No,0,4219,Established Customer,Medium Revenue,High Value
8975-SKGRX,California,Redwood City,94063,Male,No,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.1,8310.55,No,0,5027,Long-Term Customer,High Revenue,Premium Value
0678-RLHVP,California,Redwood City,94065,Female,No,No,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,105.55,5682.25,No,0,5731,Loyal Customer,High Revenue,Premium Value
2267-FPIMA,California,San Carlos,94070,Male,No,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.4,4914.9,No,0,5548,Loyal Customer,Medium Revenue,Premium Value
1051-GEJLJ,California,San Gregorio,94074,Female,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.5,27.55,No,0,4836,New Customer,Low Revenue,High Value
5285-MVEHD,California,Sunnyvale,94087,Female,No,Yes,No,56,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),105.6,6068.65,No,0,4196,Loyal Customer,High Revenue,High Value
0379-DJQHR,California,Sunnyvale,94089,Male,No,Yes,No,67,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),81.35,5398.6,No,0,4219,Long-Term Customer,Medium Revenue,High Value
5543-QDCRY,California,San Francisco,94103,Male,No,No,No,4,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,56.4,234.85,No,0,5344,New Customer,Medium Revenue,Premium Value
0297-RBCSG,California,San Francisco,94104,Male,No,No,No,19,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),65.35,1231.85,No,0,2051,Established Customer,Medium Revenue,Standard Value
4694-PHWFW,California,San Francisco,94105,Female,No,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,170.9,No,0,5919,New Customer,Low Revenue,Premium Value
0835-JKADZ,California,San Francisco,94107,Female,No,No,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,111.25,7984.15,No,0,4361,Long-Term Customer,High Revenue,High Value
7508-SMHXL,California,San Francisco,94109,Female,Yes,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),89.0,1288.3,No,0,4452,Established Customer,Medium Revenue,High Value
3865-YIOTT,California,San Francisco,94110,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.1,7848.5,No,0,6283,Long-Term Customer,High Revenue,Premium Value
5993-BQHEA,California,San Francisco,94111,Male,No,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.05,267.0,No,0,4018,New Customer,Low Revenue,High Value
6024-RUGGH,California,San Francisco,94112,Male,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.2,1798.9,No,0,6499,Long-Term Customer,Low Revenue,Premium Value
3956-CJUST,California,San Francisco,94115,Female,Yes,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.4,1643.55,No,0,2491,Established Customer,Medium Revenue,Standard Value
4079-WWQQQ,California,San Francisco,94116,Male,No,No,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.55,4807.45,No,0,4266,Long-Term Customer,Medium Revenue,High Value
6103-BOCOU,California,San Francisco,94117,Female,No,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.7,2193.0,No,0,4501,Established Customer,Medium Revenue,High Value
5149-TGWDZ,California,San Francisco,94118,Female,No,No,No,21,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,104.55,2239.4,No,0,3471,Established Customer,High Revenue,High Value
7471-WNSUF,California,San Francisco,94121,Male,No,Yes,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.15,1505.9,No,0,4501,Loyal Customer,Low Revenue,High Value
8942-DBMHZ,California,San Francisco,94122,Male,No,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,255.35,No,0,4883,New Customer,Low Revenue,High Value
4301-VVZKA,California,San Francisco,94123,Male,No,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.4,1189.4,No,0,5432,Established Customer,Medium Revenue,Premium Value
9199-PWQVC,California,San Francisco,94124,Female,No,Yes,No,63,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),79.7,4786.15,No,0,4010,Long-Term Customer,Medium Revenue,High Value
4824-GUCBY,California,San Francisco,94127,Female,Yes,No,No,22,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,81.7,1820.9,No,0,5602,Established Customer,Medium Revenue,Premium Value
5393-HJZSM,California,San Francisco,94129,Female,No,Yes,Yes,32,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),76.3,2404.15,No,0,5324,Established Customer,Medium Revenue,Premium Value
0862-PRCBS,California,San Francisco,94132,Female,No,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),103.75,7039.45,No,0,4121,Long-Term Customer,High Revenue,High Value
8812-ZRHFP,California,San Francisco,94133,Female,No,Yes,Yes,30,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,86.45,2538.05,No,0,2923,Established Customer,Medium Revenue,Standard Value
5146-CBVOE,California,San Francisco,94134,Female,No,No,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.1,1212.85,No,0,5176,Established Customer,Medium Revenue,Premium Value
0454-OKRCT,California,Palo Alto,94301,Male,No,No,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),80.6,2651.1,No,0,5542,Established Customer,Medium Revenue,Premium Value
5787-KXGIY,California,Palo Alto,94303,Male,No,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.3,1304.8,No,0,4035,Long-Term Customer,Low Revenue,High Value
4198-VFOEA,California,Stanford,94305,Female,No,No,No,12,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,33.6,435.45,No,0,2990,New Customer,Low Revenue,Standard Value
6630-UJZMY,California,Palo Alto,94306,Female,Yes,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.25,308.05,No,0,5251,New Customer,Medium Revenue,Premium Value
5709-LVOEQ,California,San Mateo,94401,Female,No,Yes,No,0,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,80.85,0.0,No,0,2048,New Customer,Medium Revenue,Standard Value
2692-AQCPF,California,San Mateo,94403,Female,No,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),108.05,7118.9,No,0,6047,Long-Term Customer,High Revenue,Premium Value
0347-UBKUZ,California,San Mateo,94404,Female,No,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,320.45,No,0,3366,Established Customer,Low Revenue,High Value
0835-DUUIQ,California,Alameda,94501,Female,No,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),21.05,531.55,No,0,2050,Established Customer,Low Revenue,Standard Value
0811-GSDTP,California,Alameda,94502,Female,No,No,Yes,13,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,30.15,382.2,No,0,3540,Established Customer,Low Revenue,High Value
7567-ECMCM,California,Danville,94506,Male,No,No,No,24,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),79.85,2001.0,No,0,5128,Established Customer,Medium Revenue,Premium Value
6115-ZTBFQ,California,Alamo,94507,Female,No,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),65.5,4919.7,No,0,4119,Long-Term Customer,Medium Revenue,High Value
6353-BRMMA,California,Angwin,94508,Female,No,Yes,Yes,54,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.1,5645.8,No,0,5795,Loyal Customer,High Revenue,Premium Value
6231-WFGFH,California,Benicia,94510,Male,No,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.5,77.6,No,0,5053,New Customer,Low Revenue,Premium Value
