Customer_ID,State,City,Zip Code,Customer_Gender,Senior_Customer,Has_Partner,Has_Dependents,Customer_Tenure_Months,Phone_Service,Multiple_Lines,Digital_Service,Security_Product,Backup_Product,Device_Protection,Customer_Support,Entertainment_Service,Media_Service,Account_Contract,Digital_Billing,Payment_Method,Monthly_Revenue,Lifetime_Revenue,Customer_Churn,Churn_Flag,Customer_Lifetime_Value,Tenure_Category,Revenue_Segment,Customer_Value_Segment,Churn_Probability,Risk_Level,Revenue_At_Risk
2100-BDNSN,California,Strawberry Valley,95981,Female,No,Yes,No,5,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),67.95,350.3,Yes,1,3889,New Customer,Medium Revenue,High Value,0.3515009,Low Risk,23.884486059844495
0488-GSLFR,California,Taylorsville,95983,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.5,69.5,Yes,1,3365,New Customer,Medium Revenue,High Value,0.8735969,High Risk,60.71498501300812
9318-NKNFC,California,Twain,95984,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.85,18.85,Yes,1,4132,New Customer,Low Revenue,High Value,0.37658736,Low Risk,7.098671756684781
9728-FTTVZ,California,Williams,95987,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.2,69.2,Yes,1,4073,New Customer,Medium Revenue,High Value,0.8680545,High Risk,60.06937203407288
7254-IQWOZ,California,Redding,96001,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,69.65,Yes,1,5258,New Customer,Medium Revenue,Premium Value,0.8917394,High Risk,62.10965116322041
2474-BRUCM,California,Redding,96002,Male,Yes,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,101.85,4086.3,Yes,1,2837,Loyal Customer,High Revenue,Standard Value,0.625661,Medium Risk,63.723574429750435
0742-NXBGR,California,Adin,96006,Female,No,No,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,82.3,82.3,Yes,1,4278,New Customer,Medium Revenue,High Value,0.88913894,High Risk,73.17613451480865
6110-OHIHY,California,Burney,96013,Male,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79.25,267.6,Yes,1,4183,New Customer,Medium Revenue,High Value,0.6785182,Medium Risk,53.772565454244614
5889-LFOLL,California,Canby,96015,Female,No,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.6,1115.2,Yes,1,2659,Established Customer,Medium Revenue,Standard Value,0.8032474,High Risk,67.95472937822342
5708-EVONK,California,Cassel,96016,Female,No,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.4,5435.6,Yes,1,5989,Loyal Customer,Medium Revenue,Premium Value,0.2798307,Low Risk,26.136186838150024
8708-XPXHZ,California,Castella,96017,Female,No,Yes,No,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,4186.3,Yes,1,5458,Loyal Customer,Medium Revenue,Premium Value,0.6183416,Medium Risk,58.247781050205234
0616-ATFGB,California,Shasta Lake,96019,Male,Yes,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.05,25.05,Yes,1,2119,New Customer,Low Revenue,Standard Value,0.73091453,Medium Risk,18.309409055113793
7016-BPGEU,California,Dunsmuir,96025,Female,No,No,No,29,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.1,712.85,Yes,1,2796,Established Customer,Low Revenue,Standard Value,0.2705158,Low Risk,6.789946568012238
6876-ADESB,California,Etna,96027,Male,No,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,48.95,48.95,Yes,1,3913,New Customer,Low Revenue,High Value,0.42481613,Medium Risk,20.79474964141846
1963-SVUCV,California,Flournoy,96029,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.3,45.3,Yes,1,5774,New Customer,Low Revenue,Premium Value,0.60701454,Medium Risk,27.497758519649505
0220-EBGCE,California,Fort Jones,96032,Male,No,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.85,167.3,Yes,1,3273,New Customer,Medium Revenue,High Value,0.72961813,Medium Risk,62.63771664202213
2754-VDLTR,California,Greenview,96037,Male,No,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,95.2,930.4,Yes,1,4922,New Customer,Medium Revenue,High Value,0.71716756,Medium Risk,68.2743513584137
3190-XFANI,California,Happy Camp,96039,Male,No,No,No,49,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),100.6,5069.65,Yes,1,5585,Loyal Customer,High Revenue,Premium Value,0.2574651,Low Risk,25.90098848938942
7551-DACSP,California,Hat Creek,96040,Male,No,Yes,Yes,6,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.3,324.25,Yes,1,3878,New Customer,Medium Revenue,High Value,0.14463632,Low Risk,7.998388390243053
7235-NXZCP,California,Hornbrook,96044,Male,Yes,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.85,156.4,Yes,1,5378,New Customer,Medium Revenue,Premium Value,0.70716083,Medium Risk,52.93098816275596
0520-FDVVT,California,Lewiston,96052,Male,No,No,No,35,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),102.35,3626.1,Yes,1,2473,Established Customer,High Revenue,Standard Value,0.36374214,Low Risk,37.22900832742452
1444-VVSGW,California,Los Molinos,96055,Male,No,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),115.65,7968.85,Yes,1,5563,Long-Term Customer,High Revenue,Premium Value,0.33607203,Low Risk,38.8667300015688
5712-PTIWW,California,Mcarthur,96056,Male,No,No,No,2,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,79.85,152.45,Yes,1,3280,New Customer,Medium Revenue,High Value,0.6911995,Medium Risk,55.19227859675884
3315-TOTBP,California,Mill Creek,96061,Male,No,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,76.0,1130.85,Yes,1,4938,Established Customer,Medium Revenue,High Value,0.57042104,Medium Risk,43.351999044418335
6661-HBGWL,California,Mineral,96063,Female,Yes,No,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.75,4323.45,Yes,1,2984,Loyal Customer,High Revenue,Standard Value,0.50213104,Medium Risk,52.59822694957256
1518-VOWAV,California,Montague,96064,Female,No,No,No,9,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.65,703.55,Yes,1,5900,New Customer,Medium Revenue,Premium Value,0.34032384,Low Risk,25.405174328386785
5909-ECHUI,California,Oak Run,96069,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.25,56.25,Yes,1,3065,New Customer,Medium Revenue,High Value,0.730312,Medium Risk,41.08004942536354
1309-BXVOQ,California,Old Station,96071,Male,No,Yes,No,21,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.1,2249.95,Yes,1,3584,Established Customer,High Revenue,High Value,0.6945808,Medium Risk,73.69502217769623
9317-WZPGV,California,Paskenta,96074,Female,Yes,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.75,159.4,Yes,1,4038,New Customer,Medium Revenue,High Value,0.72818434,Medium Risk,58.072701305150986
2856-HYAPG,California,Platina,96076,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,68.65,68.65,Yes,1,3052,New Customer,Medium Revenue,High Value,0.7996349,High Risk,54.89493409097195
4488-PSYCG,California,Seiad Valley,96086,Male,No,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.25,327.45,Yes,1,4327,Established Customer,Low Revenue,High Value,0.09414285,Low Risk,1.9063926469534636
3621-CEOVK,California,Trinity Center,96091,Female,Yes,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.2,1369.8,Yes,1,3369,Established Customer,High Revenue,High Value,0.7366377,Medium Risk,73.81109869480133
6906-ANDWJ,California,Vina,96092,Male,No,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.9,1107.25,Yes,1,2510,Established Customer,Medium Revenue,Standard Value,0.6130943,Medium Risk,45.920760840177536
1031-IIDEO,California,Sierra City,96125,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.85,70.85,Yes,1,2874,New Customer,Medium Revenue,Standard Value,0.8602498,High Risk,60.94869956076145
5832-XKAES,California,Sierraville,96126,Male,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.8,134.7,Yes,1,2320,New Customer,Medium Revenue,Standard Value,0.63241196,Medium Risk,44.142354583740236
4701-AHWMW,California,Susanville,96130,Male,No,Yes,No,55,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),54.55,2978.3,Yes,1,6041,Loyal Customer,Medium Revenue,Premium Value,0.14867075,Low Risk,8.109989296644926
9210-IAHGH,California,Wendel,96136,Female,No,No,No,7,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),70.75,450.8,Yes,1,2248,New Customer,Medium Revenue,Standard Value,0.3159668,Low Risk,22.354652144014835
0023-XUOPT,California,Carnelian Bay,96140,Female,No,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,94.1,1215.6,Yes,1,2973,Established Customer,Medium Revenue,Standard Value,0.73159236,Medium Risk,68.84284080862999
4592-IWTJI,California,Homewood,96141,Female,No,Yes,Yes,3,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),29.7,91.7,Yes,1,2613,New Customer,Low Revenue,Standard Value,0.28444904,Low Risk,8.448136514425277
7632-MNYOY,California,Tahoe Vista,96148,Male,Yes,No,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),110.9,7432.05,Yes,1,4389,Long-Term Customer,High Revenue,High Value,0.47344986,Medium Risk,52.50558903515339
6518-LGAOV,California,South Lake Tahoe,96150,Female,No,Yes,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.0,4026.4,Yes,1,2341,Loyal Customer,High Revenue,Standard Value,0.7382414,Medium Risk,77.51534432172775
7242-QZLXF,California,Truckee,96161,Male,No,No,Yes,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.3,25.3,Yes,1,5421,New Customer,Low Revenue,Premium Value,0.58934134,Medium Risk,14.910335963964462
4576-CSAJH,California,Los Angeles,90001,Male,No,No,No,22,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),55.15,1193.05,Yes,1,5866,Established Customer,Medium Revenue,Premium Value,0.22803558,Low Risk,12.576162462681532
1000-AJSLD,California,Los Angeles,90002,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.1,20.1,Yes,1,4389,New Customer,Low Revenue,High Value,0.5998303,Medium Risk,12.056589621305466
1062-LHZOD,California,Los Angeles,90005,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.9,69.9,Yes,1,2100,New Customer,Medium Revenue,Standard Value,0.78887624,High Risk,55.14244886040688
9600-NAXZN,California,Los Angeles,90010,Male,No,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.4,4528.0,Yes,1,3370,Loyal Customer,High Revenue,High Value,0.7178612,Medium Risk,72.79112319946289
6457-USBER,California,Los Angeles,90014,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.8,80.8,Yes,1,4424,New Customer,Medium Revenue,High Value,0.843702,High Risk,68.17112307548523
4662-EKDPQ,California,Los Angeles,90016,Male,No,No,No,2,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),62.05,118.3,Yes,1,5344,New Customer,Medium Revenue,Premium Value,0.6303365,Medium Risk,39.11238125562668
9248-OJYKK,California,Los Angeles,90017,Male,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.45,76.45,Yes,1,3763,New Customer,Medium Revenue,High Value,0.8954439,High Risk,68.45668740272522
3398-FSHON,California,Los Angeles,90019,Female,Yes,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.3,1094.5,Yes,1,4703,New Customer,Medium Revenue,High Value,0.8537747,High Risk,77.94963251948356
3319-DWOEP,California,Los Angeles,90020,Male,Yes,Yes,No,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.75,573.75,Yes,1,5750,New Customer,Medium Revenue,Premium Value,0.8274183,High Risk,79.22530484199524
9259-PACGQ,California,Los Angeles,90026,Female,No,Yes,No,34,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,62.65,2274.9,Yes,1,3918,Established Customer,Medium Revenue,High Value,0.15266044,Low Risk,9.564176840335131
4415-IJZTP,California,Los Angeles,90027,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,74.5,Yes,1,2016,New Customer,Medium Revenue,Standard Value,0.8090534,High Risk,60.27447986602783
1465-VINDH,California,Los Angeles,90028,Female,No,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.1,1068.85,Yes,1,3596,New Customer,High Revenue,High Value,0.91973615,High Risk,93.90506060123442
2810-FTLEM,California,Los Angeles,90036,Female,No,No,No,16,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.15,762.25,Yes,1,4254,Established Customer,Medium Revenue,High Value,0.2846733,Low Risk,14.276366163790225
1925-TIBLE,California,Los Angeles,90049,Female,No,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.5,582.5,Yes,1,3887,New Customer,Medium Revenue,High Value,0.7812984,High Risk,67.58231151103973
0818-OCPZO,California,Los Angeles,90059,Male,Yes,No,No,27,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.45,2122.05,Yes,1,2571,Established Customer,Medium Revenue,Standard Value,0.43861517,Medium Risk,35.725205849111084
1447-GIQMR,California,Los Angeles,90062,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.15,69.15,Yes,1,4179,New Customer,Medium Revenue,High Value,0.77181846,High Risk,53.37124644219876
0872-NXJYS,California,West Hollywood,90069,Female,No,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.55,723.4,Yes,1,3246,New Customer,Medium Revenue,High Value,0.63113594,Medium Risk,50.20686407089233
9412-ARGBX,California,Downey,90241,Female,No,No,No,48,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,95.5,4627.85,Yes,1,2459,Loyal Customer,Medium Revenue,Standard Value,0.045695633,Low Risk,4.3639329224824905
1389-CXMLU,California,Downey,90242,Male,Yes,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,91.05,289.1,Yes,1,2194,New Customer,Medium Revenue,Standard Value,0.6864855,Medium Risk,62.50450741052627
5561-NWEVX,California,Hermosa Beach,90254,Female,Yes,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,79.2,172.85,Yes,1,4225,New Customer,Medium Revenue,High Value,0.6983042,Medium Risk,55.30569076538086
2737-WFVYW,California,Marina Del Rey,90292,Female,No,No,No,2,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.25,85.5,Yes,1,4566,New Customer,Low Revenue,High Value,0.7466906,Medium Risk,33.78774835169315
2272-QAGFO,California,Inglewood,90304,Female,Yes,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.3,1096.25,Yes,1,5342,Established Customer,Medium Revenue,Premium Value,0.75746375,High Risk,56.279556864500044
9850-OWRHQ,California,Torrance,90502,Female,No,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.1,228.0,Yes,1,5657,New Customer,Medium Revenue,Premium Value,0.740487,Medium Risk,54.87008517980575
3768-NLUBH,California,Torrance,90503,Male,Yes,Yes,No,57,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.6,5746.15,Yes,1,5247,Loyal Customer,High Revenue,Premium Value,0.52635944,Medium Risk,52.95175955295562
8676-TRMJS,California,Torrance,90504,Male,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,75.0,209.1,Yes,1,3190,New Customer,Medium Revenue,High Value,0.5462341,Medium Risk,40.96755534410477
7359-SSBJK,California,Whittier,90605,Female,Yes,No,No,64,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),70.2,4481.0,Yes,1,6080,Long-Term Customer,Medium Revenue,Premium Value,0.03998378,Low Risk,2.806861299276352
0685-MLYYM,California,Buena Park,90620,Female,Yes,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.75,154.85,Yes,1,4407,New Customer,Medium Revenue,High Value,0.61258,Medium Risk,43.34003509581089
8182-PNAGI,California,Pico Rivera,90660,Male,No,No,No,12,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),50.25,593.75,Yes,1,3624,New Customer,Medium Revenue,High Value,0.21537276,Low Risk,10.822480995208025
7957-RYHQD,California,Bellflower,90706,Female,Yes,No,No,40,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.2,3233.85,Yes,1,3207,Loyal Customer,Medium Revenue,High Value,0.25963193,Low Risk,20.562848997116088
2180-DXNEG,California,Harbor City,90710,Female,No,No,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.0,1062.1,Yes,1,5239,New Customer,Medium Revenue,Premium Value,0.7638699,High Risk,73.33150863647461
5515-AKOAJ,California,Hawaiian Gardens,90716,Female,No,No,No,54,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.1,5440.9,Yes,1,5763,Loyal Customer,High Revenue,Premium Value,0.4500331,Medium Risk,45.0483131557703
8976-OQHGT,California,Lomita,90717,Female,No,Yes,Yes,4,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,56.5,235.1,Yes,1,5758,New Customer,Medium Revenue,Premium Value,0.28399083,Low Risk,16.04548190534115
6230-BSUXY,California,Paramount,90723,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85.0,Yes,1,2650,New Customer,Medium Revenue,Standard Value,0.8093658,High Risk,68.79609376192093
5294-CDGWY,California,Long Beach,90802,Male,No,Yes,No,51,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,59.3,3014.65,Yes,1,5633,Loyal Customer,Medium Revenue,Premium Value,0.174096,Low Risk,10.32389298826456
5295-PCJOO,California,Long Beach,90805,Male,No,No,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.4,184.4,Yes,1,4455,New Customer,Low Revenue,High Value,0.44401488,Medium Risk,21.934334927797316
9863-JZAIC,California,Long Beach,90807,Male,No,No,No,35,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.0,2010.55,Yes,1,2220,Established Customer,Medium Revenue,Standard Value,0.22381979,Low Risk,12.310088574886322
7660-HDPJV,California,Long Beach,90810,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.2,69.2,Yes,1,2637,New Customer,Medium Revenue,Standard Value,0.78086555,High Risk,54.03589606285095
7931-PXHFC,California,Duarte,91010,Male,No,No,No,38,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,62.3,2354.8,Yes,1,3818,Loyal Customer,Medium Revenue,High Value,0.1402905,Low Risk,8.740098071098327
3990-QYKBE,California,La Canada Flintridge,91011,Male,Yes,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.5,3473.4,Yes,1,4127,Loyal Customer,Medium Revenue,High Value,0.5421524,Medium Risk,50.14909744262695
4919-MOAVT,California,Pasadena,91103,Male,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,220.1,Yes,1,2421,New Customer,Medium Revenue,Standard Value,0.52445316,Medium Risk,36.52816281318665
3090-HAWSU,California,Pasadena,91107,Male,No,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),111.6,6876.05,Yes,1,4495,Long-Term Customer,High Revenue,High Value,0.22520745,Low Risk,25.13315119743347
9820-RMCQV,California,San Marino,91108,Female,No,No,No,11,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),48.55,501.0,Yes,1,4444,New Customer,Low Revenue,High Value,0.16566649,Low Risk,8.043108128011227
7839-QRKXN,California,Glendale,91203,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.2,20.2,Yes,1,4197,New Customer,Low Revenue,High Value,0.3943911,Low Risk,7.966700011491775
5204-QZXPU,California,Glendale,91205,Male,No,No,No,19,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,39.65,733.35,Yes,1,2933,Established Customer,Low Revenue,Standard Value,0.49589,Medium Risk,19.66203816384077
